					
2367	450	1	Z	Z	本当は一万人の第九プランが希望だったのですが連泊の空きが無いとの事だったので、こちらから予約しました。
2368	450	2	p	p	禁煙室では無かったですが、ニオイも気にならずエレベーター近くの部屋を希望通り取っていただき大変助かりました。
2369	450	3	y	y	ただ、回答いただきたいことがあります。（2点）
2370	450	4	Z	Z	まず、お部屋を案内していただいた時に、説明を聞きましたところベッドメイキングをお願いする時にはドアノブに札を掛けてください、との事。
2371	450	5	Z	Z	持ち物の中にブランド品のボストンがありそれを置いたまま出かけるのと急いで出たので、服を脱ぎ散らかしたまま、出たので札を掛けずに（メイキングを希望せずに）出掛けました。
2372	450	6	k	k	戻ってみると、部屋はメイキングされててボストンは移動されており服は、きちんと畳まれ・・・恥ずかしい思いをしました。
2373	450	7	k	k	必ずメイキングがあるのなら、あの説明は、必要ありません。
2374	450	8	k	Z	同じ時に聞いたのですが冷蔵庫は自己申告制。
2375	450	9	k	k	チェックアウト時に記入して精算と聞いておりましたがいざ、記入しようとするとメイキング時に、1日目のが記入されサイン入りの写しの方のみ、残っていました。
2376	450	10	k	k	こちらとしては、まとめて書こうと思っていただけに申告していない扱いに思われた気がして大変不愉快でした。
2377	450	11	pk	e	こちらが認識していなかったのかもしれませんが殆どのサービスが満足だっただけに、残念です。
2378	450	12	y	y	今後も利用したいので、回答を希望します。
					
2379	451	1	k	k	バスタブの形の都合で、シャワーをあびると水がバスルームの床にどうしてもあふれてしまうのが、何とかならないかなぁ？と感じました。
2380	451	2	y	y	マットを２枚準備してもらうほうがいいかな？
2381	451	3	k	k	あと、朝食バイキングの時に、込み合っていて相席になったのは仕方がないのですが、係りの人が、席に誘導してくれなかったので、自分で既に食べている人に声をかけて、「相席いいですか？」とお願いしなければなりませんでした。
2382	451	4	k	k	きちんと、その係りがいるのだから、案内されるものと思っていたので、少し驚きました。
2383	451	5	p	p	でも、価格・立地のことを思うと、よい宿を選んだなぁと満足しています。
					
2384	452	1	p	p	温泉好きにはもって来いの宿です。
2385	452	2	y	y	事前準備が出来れば最高かな？
					
2386	453	1	p	p	お値段から考えても、とても過ごしやすく快適なお部屋でした。
2387	453	2	p	p	アメニティも必要なものが揃ってましたし、バスバブルも良い香りで嬉しかったです。
2388	453	3	p	Z	今回は早朝出発で朝食を諦めたのですが、次の機会には是非いただいてみたいと思います。
2389	453	4	y	y	あと、苦情ではないのですが、ホテルまでの地図を新しくしていただけると助かります。
					
2390	454	1	p	p	安さで選びましたが、キレイで部屋も暖かく、クリスマスのイベントもあって楽しめました。
2391	454	2	p	p	混雑時なのに、部屋間の音も特に気にならず◎。
2392	454	3	p	p	ロビーでパソコンのホットスポットを提供しているなど、設備やサービスもgood！
2393	454	4	Z	Z	夕食は「田定食」にしました。
2394	454	5	p	Z	他のコースとは別のお店で料理の差とか気にせずいただけます。
2395	454	6	Z	Z	料理長？
2396	454	7	Z	Z	さんが、自分で育てた無農薬米を食事の時間に合わせて炊き上げてのサービス。
2397	454	8	p	p	少食の私がおかわりする程おいしかったです。
2398	454	9	p	p	温泉も広く、設備も万全。
2399	454	10	p	p	露天風呂が２つなので、グループでわいわいしていても隣でゆっくりできました。
2400	454	11	e	k	ただ、わずかに湯の花が浮いていますが、温泉の匂いとかはせず、温泉のためだけにまた来たいほどではないです。
2401	454	12	Z	Z	日本３名湯なのに？
2402	454	13	p	p	川を挟んで駅側の噴泉や足湯は硫黄のような香りがしてとても気持ちいいお湯でした。
2403	454	14	Z	Z	川を境に泉質が違うようです。
2404	454	15	pk	e	朝食のバイキングはよかったのですが、お粥や味噌汁、スープなど致命的なものがかなり冷めていて残念でした。
					
2405	455	1	Z	p	一泊でクラブフロアを利用させていただきました。
2406	455	2	p	p	総合的には、非常に満足でした。
2407	455	3	p	p	＜○なところ＞・行き届いたサービス。
2408	455	4	k	k	強いて言えば、朝刊の種類を聞いてもらえなかったことが、唯一の不満でしょうか。
2409	455	5	p	p	・クラブラウンジは大変よかったです。
2410	455	6	p	p	無料とは思えないぐらい充実していて、料理も空にならないよう、こまめに補充されていました。
2411	455	7	p	o	朝ご飯はこれで十分。
2412	455	8	p	p	夜もオードブルやお酒があって、一食にはならないにしても、軽食程度によかったです。
2413	455	9	p	p	紅茶のティーパックで迷っていたら、スタッフの方が教えてくださって、そこまで把握されているのに驚きました。
2414	455	10	p	p	・浴室備え置きの無料のティーパック、朝用と夜用（カフェイン量が違う？）があって、ちょっとよかったです。
2415	455	11	k	k	＜×なところ＞・立地があまりよくない。
2416	455	12	k	k	四ツ橋筋・御堂筋いずれに行くにしても、少し歩かないといけないです。
2417	455	13	k	k	・ベッドの寝心地があまりよくない。
2418	455	14	pk	k	クッションは色々揃っていて、それはよかったのですが・・・・建物内の遮音性が高くない。
2419	455	15	k	k	廊下の話し声なんかはダイレクトに入ってきます。
2420	455	16	Z	Z	まあ、クラブフロアだと、騒ぐ人もそんなにいないでしょうが。
2421	455	17	p	p	他方、外の音は入ってこないので、それはグッド。
2422	455	18	k	k	・浴室のシャンプー、ボディソープ等が安物。
2423	455	19	y	y	もうちょっといいものが欲しいです。
2424	455	20	p	Z	色々書きましたが、是非また利用させてください。
					
2425	456	1	p	p	道頓堀の街中まで歩いて数分でとても便利な立地です。
2426	456	2	pe	p	部屋もとてもきれいで宿泊に何の問題もありません。
2427	456	3	k	k	ただ、ちょっとせまいかな。。。
2428	456	4	p	p	目の前に吉野家があり、朝食からガッツり食べることができます。
2429	456	5	p	p	ホテル内にも居酒屋があるので、飲むこともできます。
2430	456	6	p	p	近くにある、宮崎肉巻きおにぎりの店もあわせてお勧めです。
					
2431	457	1	eyky	k	普通のホテルです朝食バイキングの料理選択の終了時間が９時３０分でしたあと３０分は欲しい２０分に到着し食べ始めるとお店は閉店モードで食器ガシャガシャやかましいコーヒーのミルクまで仕舞わなくてもよろしいかと
					
2432	458	1	Z	Z	始めてお世話になりました。
2433	458	2	p	p	まず、とても好印象なホテルで気に入りました。
2434	458	3	p	p	場所は駅から見えてわかりやすい。
2435	458	4	kp	e	私は地下道から行ったので少し迷いましたが、地上に出たらすぐわかりました。
2436	458	5	p	p	部屋は清潔で、特に狭いと感じませんでした。
2437	458	6	k	k	浴槽が狭いのが欠点でしょうか。
2438	458	7	k	k	また、飲料の自販機が少なく感じます。
2439	458	8	p	p	朝食はとても良かったです。
2440	458	9	p	p	メニューのバリエーションが多くて、あれなら食べるものが無かったとはならないでしょう。
2441	458	10	y	y	個人的には生卵が欲しかった。
2442	458	11	Z	Z	言えば用意してもらえたかもしれませんが。
2443	458	12	Z	Z	またの機会があればよろしくお願い致します。
					
2444	459	1	Z	Z	新聞広告で激安プランを発見し楽天トラベルで確認したら同プランがあり即予約しました。
2445	459	2	Z	Z	更にポイントが使えたので２人で１万円という価格でした。
2446	459	3	p	p	書き込みを熟読しある程度の覚悟はしていましたがチェックイン時の対応は２人共とても感じが良く（カワナさん？）大きい男性も感じが良く期待しました。
2447	459	4	ek	k	が・・・部屋に入り狭さや山側の景色は問題ありませんでしたが床の汚さと椅子に穴が空いているのには参りました。
2448	459	5	k	k	悲しかったのは入った瞬間カビ臭くエアコンをつけると埃のせいでしょうか目が痛くなり鼻をかんだティッシュはまさにカビ臭く使えませんでした。
2449	459	6	e	Z	食事の内容は値段からして文句は言えませんね。
2450	459	7	o	Z	蟹足（たらば？ずわい？）が食べられるだけで有難いと思わなければですね。
2451	459	8	e	Z	お風呂もたまたま空いていたので何も不自由はありませんでした。
2452	459	9	p	p	チェックアウト時の若くて綺麗な女性も感じが良かったので従業員の皆様は素晴らしいと思いました。
2453	459	10	k	k	いくら安くてもカビ臭い部屋は我慢出来ないので多分２度目はないと思いますが従業員の皆様頑張ってください。
					
2454	460	1	ep	p	不要なサービスや備品は無いが、必要なものは良いものがそろっており、ベッドも大きくて、大変よかったです。
2455	460	2	p	p	立地も、天王寺からすぐなのに繁華街ではなく静かで、隣にコンビニもあり便利でした。
2456	460	3	k	k	ただ、テレビのチャンネルがあっておらず、渡された番組表もずいぶん前に発行されたもののようで、実際の番組とは違っており、新聞のテレビ欄のコピーのほうがよかったです。
2457	460	4	k	k	あと、部屋と大浴場の脱衣場が汗の蒸れた臭いがしたのが不思議でした。（部屋には空気清浄機があったのに）
2458	460	5	p	p	しかしいずれにせよ、不快という範疇のものではなく、良いホテルだったと思います。
					
2459	461	1	k	k	お風呂が入りにくい。
					
2460	462	1	p	p	立地条件がよく、フロントの人もすごく丁寧でかんじがよかつた。
2461	462	2	p	p	こんなに低料金で宿泊できるなんて、感動です。
2462	462	3	Z	Z	高知の人間だけど、機会があったら又宿泊したいです。
2463	462	4	k	k	ひとつ残念なのが、客室の階に上がったときと、部屋に入ったとき何か臭かつた（たばこのにおいかな？）
					
2464	463	1	Z	Z	ビジネスで二週間連泊しました。
2465	463	2	p	p	鳴門海峡を一望する部屋からの眺めは素晴らしく、温泉大浴場も清潔で気持ち良く利用させてもらい、仕事の疲れを癒すことが出来ました。
2466	463	3	k	k	ただフロントのサービスには若干難がありました。
2467	463	4	pk	e	男性スタッフは笑顔で対応してくれたのですが、女性のスタッフは笑顔や挨拶がなく、不審者を見るような目つきに感じました。
2468	463	5	k	k	また部屋の掃除がされておらず、フロントの女性にそのことを告げるといきなり「本当ですか?」という返事が返ってきました。
2469	463	6	k	k	信用していないという意味ではないと思いますが、一流ホテルのフロントスタッフの言葉としては不適切ではないでしょうか?
2470	463	7	p	p	それ以外は希望通りのサービスをしてもらえましたし、周辺の静かな環境や設備は今まで利用したホテルの中でも高ランクですので、機会があれば次回は家族を連れて泊まりに行きたいと思います。
					
2471	464	1	y	Z	ビジネスプラン（チェックインが24時以降の時等）五千円があると助かります
					
2472	465	1	Z	Z	母娘で箱根観光のとき利用しました。
2473	465	2	pkp	e	露天風呂は雰囲気がありますちょっと狭いかなご飯は夜食をルームサービスをとりましたがおいしかったです。
2474	465	3	e	e	アクセスはシャトルバスがあるので不便はないです。
					
2475	466	1	Z	Z	新潟に来た時はいつも利用しております。
2476	466	2	p	p	フロントの方の対応が良いのと、部屋が綺麗なのが良いですね。
2477	466	3	y	y	後は朝食がバイキングになったら良いな〜。
2478	466	4	Z	Z	なんて思っています。
					
2479	467	1	Z	Z	バースデイプラン、今回初めての利用でした。
2480	467	2	Z	Z	利用した理由は以下の3点。
2481	467	3	Z	Z	○以前ＪＴＢに勤める知人が薦めていたこと。
2482	467	4	p	p	"○3,900円と料金が安かったこと。"
2483	467	5	Z	Z	○前日、他のホテルに宿泊し、飽きないように。
2484	467	6	pk	e	良かった点：○長岡駅に最も近い○お湯の出が良い○安い○広い改善をお願いしたい点：○空調が古い設備のようで、使用しなかった。
2485	467	7	y	y	○大浴場が欲しい○大きめの安い駐車場
					
2486	468	1	py	e	交通の便もよく、部屋もきれいで快適でしたが、預けておいた荷物を部屋に運んでくれればなおよいと思います。
2487	468	2	k	k	また、連泊時に清掃の方が直接入ってきたのにはびっくりしました（ロックはしていましたが・・・）。
2488	468	3	pk	e	それ以外はすべてよかったのに残念です。
					
2489	469	1	p	p	予約がとれない時以外、札幌に行く際には宿泊させていただいていますが、いつも最高のサービスをしていただき、大変満足させていただいています。
2490	469	2	k	k	強いて言うなら、エーデルホフ宿泊の楽しみであります温泉にちょっとだけ不満があります。
2491	469	3	k	k	それは営業時間が短いということです。
2492	469	4	y	y	早朝から営業するとかしていただけないものかと。
2493	469	5	y	y	あと、ラウンジの食事メニューの時間（軽食と飲み物ではないメニュー）をもっと遅くまでやってもらえたらなーといつも思います。
2494	469	6	k	k	たしか２０時か２１時で食事メニューがさげられるのではなかったではないでしょうか？
					
2495	470	1	p	p	無料駐車場やコーヒー無料など設備やサービスは満点に近いので、松山市に宿泊する時はいつもこのホテルです。
2496	470	2	k	k	ただ唯一の不満はインターネットの無線LANの回線状態が安定していないことで、アンテナが１本しかたたず速度が遅くたまに回線が切れます。
2497	470	3	e	e	まあこれはホテルというより、無線LANの問題なので仕方ない事と思います。
2498	470	4	p	p	ただ、価格も非常にリーズナブルで部屋も綺麗なので女性でも安心して宿泊できるお勧めのホテルと思います。
2499	470	5	p	p	インターネットを使用しない人には十分満足できるホテルと思います。
					
2500	471	1	p	p	なんと言っても立地が素晴らしいです。
2501	471	2	p	p	空港から直接チェックイン、アウトできるのは利用者としては便利です。
2502	471	3	p	p	施設は、やはり年期が入ってきた印象は受けますが、清潔感はあります。
2503	471	4	y	y	部屋のライトがもう少し明るくできるとうれしいのですが・・・それと、ルームサービスの食事内容ももうちょっと充実してもらえるとうれしいです。
					
2504	472	1	Z	Z	その節はお世話になりました。
2505	472	2	p	p	記念日予約でこちらの色々な要望に丁寧に対応いただきましたこと、大変感謝しております。
2506	472	3	p	p	おかげさまで楽しい旅になりました。
2507	472	4	Z	Z	しいて言うなれば、予約の内容の変更しようとした際バイキングを和食会席へのアップグレードは最初の問い合わせ時はプラス3000円と伺っていたところ日を改めて実際変更の依頼を連絡したところ「ご予約のプランでは3000円では用意できません」との回答でした。
2508	472	5	k	k	最初の問い合わせの時とは違うもので結局プラン変更はしませんでした。
2509	472	6	k	k	最初の問い合わせを受けて頂いた方がプランを確認していなかったということだったのでしょうか？
2510	472	7	k	k	あとフロアによって浴衣がバラバラなのもちょっと私達は作務衣タイプで丈が短く、他のフロアの方はパジャマタイプの方もいらっしゃったので失礼ながらも交換していただきました。
2511	472	8	y	y	統一感があるほうがいいのではないかと思います。
2512	472	9	k	k	なんか差別されてるみたいな感じがします。
2513	472	10	p	p	色々と申し上げましたが、お風呂も砂風呂も良く楽しく過ごさせていただきました。
2514	472	11	Z	Z	ありがとうございました。
					
2515	473	1	p	p	部屋は清潔感はありました。
2516	473	2	k	k	ただユニットバスが非常に狭くバスタブに入るのに洗面台に触れそうになりました。
2517	473	3	k	k	またシャンプーはリンスインで残念です。
2518	473	4	pk	e	朝食付なのはありがたいのですが、朝食会場が非常に狭く混み合う9時には席がなく、すごく狭いテーブルに相席でした。
					
2519	474	1	p	p	一度利用したいと思っていてようやく願いが叶った。
2520	474	2	p	p	サービス・設備はほぼ期待通りに高いレベル。
2521	474	3	k	k	がっかりは１つ。
2522	474	4	k	k	駅から遠過ぎること。
2523	474	5	pk	e	晴れていたから良かったけど、雨だったりしたら、ちょっと想像したくない。
2524	474	6	k	k	看板が目立たないので尚更遠く感じたかもしれない。
2525	474	7	Z	Z	ホテルの会員登録したので、名古屋に限らずあちこちで利用していきたい。
					
2526	475	1	p	p	京都のハイシーズンに、この立地条件で、このクラスのホテルにしては大変コストパフォーマンスが良かったと思います。
2527	475	2	k	k	ただ、お風呂の混雑に閉口しました。
2528	475	3	y	y	混雑予測表などがあると有難いのですが...（団体旅行客や観光客が到着する時間などがわかれば、それを避けて利用したい）
					
2529	476	1	p	p	まずは立地が良く、建物もしっかりしている感じ。
2530	476	2	p	p	フロントの対応もよく、大浴場がある、朝食も種類は少ないながら品切れしないよう気が使われているなど、ビジネス目的での利用としては、全般的に大変満足でした。
2531	476	3	k	k	一点あえて不満点をあげますと、大浴場に関してで、お風呂があまりに塩素の臭いがきつかったこです。
2532	476	4	pk	e	また露天まであるのはすばらしいと思いましたが、その湯船がヌルヌルしていて、清掃がもう一息かなと感じました。
					
2533	477	1	Z	Z	新橋に泊まるのは初めてだったので、駅近くのホテルということで宿泊させていただきました。
2534	477	2	p	p	場所的にもとても分かりやすい場所にあり、駅からも本当に近くてよかったです。
2535	477	3	Z	Z	部屋は最上階の東京タワー側でした。
2536	477	4	kp	e	若干狭いのですが、綺麗なお部屋でとても満足でした。
2537	477	5	y	y	フェイスタオル、バスタオルはありましたが、これ以外に１枚ハンドタオルがあるととても助かるかなと思いました。
					
2538	478	1	k	k	露天風呂がどこにもありませんでした。
2539	478	2	k	k	大浴場は古くて暗くて家内は一人で怖かったといっています。
2540	478	3	p	p	貸しきり風呂はごご機嫌でした。
2541	478	4	pk	e	部屋からの夜景の眺望は綺麗でしたが、部屋にシャワーもお風呂も無いのは、どこかの会社の寮を改築したからなのかな。
2542	478	5	kp	e	部屋のトイレは薄いドアだけでシャワートイレも古くて、でも格階の共同トイレは広くて最新型で気持ちがよかった。
2543	478	6	k	k	ベッドが少し小さくて、かけ布団は重くて、枕は二つともスポンジで寝心地はいまいち。
2544	478	7	p	p	食事はまあまあ美味しかった。
2545	478	8	pk	e	でもサービスは良い感じですが隣のテーブルが近すぎるかな。
2546	478	9	Z	o	冷蔵庫の飲み物がフリーで、ビールも入っていて。
2547	478	10	k	k	三階の部屋から一階のお風呂までの往復は少し大変。
2548	478	11	p	Z	チェックアウト後、荷物を車まで運んでくれて。
2549	478	12	p	p	一泊2万円以下の宿としては良いほうかな。
					
2550	479	1	Z	Z	出張でほぼ毎月利用させてもらっています。
2551	479	2	p	p	２泊で予約しておいたのですが、仕事の都合で１泊キャンセルの可能性が出たのですが、フロントの方はいやな顔せず対応してくださりありがとうございました。
2552	479	3	k	k	ただ、プランで予約してあったのですが、チェックインの際にこちらから言わないとプランの食事券をくれなかったのは残念でした。
					
2553	480	1	Z	Z	お世話になりました。
2554	480	2	p	p	お部屋からの風景、お食事、温泉、全て大変心地よく楽しませていただきました。
2555	480	3	p	p	初めての宿泊で右も左もわからぬ中、ご親切に対応していただいたスタッフの皆様、どうもありがとうございました。
2556	480	4	k	k	唯一気になったのが、ドライヤーの数です。
2557	480	5	y	y	脱衣場に設置がございましたが、もう１〜２個程度でも、貸出用でもあればいいな、と思いました。
2558	480	6	p	p	その他は特に不便もなく、ゆっくりと過ごさせてもらいました。
2559	480	7	Z	Z	またお邪魔します。
2560	480	8	Z	Z	ありがとう。
					
2561	481	1	k	k	予定より30分ほど早くついたので仕方ないかもしれないが、着いて宿に入った時に従業員の方がどなたも居ず、土足で上がっていいものやら不明で、戸惑った。
2562	481	2	kp	e	全体的に、従業員の方の姿があまり見えなかった。（これは、あまりベタベタ話かけられるのが好きじゃないので好都合だったけど）
2563	481	3	p	p	部屋は広く、お庭が綺麗。
2564	481	4	p	e	あくまで、ここは温泉街ではなく温泉郷であり、周りにお店類もほとんどないので、ゆっくり時を過ごしたい人には良い宿かも。
2565	481	5	y	k	ただ、そこまでかゆいところに手が届くようなサービスは望んでいないが、洗面所と居間にそれぞれティッシュボックス・ゴミ箱を置く・トイレに予備のロールを一巻きでいいので置いておく、等は必要では？
2566	481	6	e	e	なんとなく、最低限の物のみ用意、という感じがした。
2567	481	7	k	k	あと、精算のときに、クレジット決済で手配していたのに全額請求され、指摘してすぐに確認・訂正請求していただいたが、「終わり良ければ・・・」の真逆で、一気に気持ちが冷めてしまった。（間違いは誰にでもあると思うが、やはりそこはちょっとという感じ）
2568	481	8	k	k	料金とサービスのバランス、これまでに行った様々な宿泊施設と考え合わせ、残念ながら私の中では評価は下の方です。
					
2569	482	1	k	k	コンビニが遠い。
2570	482	2	k	k	ホテルには安価・質素はビニール傘しか売っていない。
2571	482	3	k	k	突然の雨で有っても、安ビニール傘を購入しようとは思いません。
2572	482	4	y	y	どうせ買うなら、しっかりした傘を購入したい。
					
2573	483	1	Z	Z	出張の度に利用しています。
2574	483	2	p	p	部屋は広くてきれい。
2575	483	3	p	p	掃除も行き届いています。
2576	483	4	p	p	お風呂も広くて設備はすばらしい。
2577	483	5	p	p	この料金でこのレベルの部屋に泊まることができるのは、心斎橋近辺ではここだけだと思います。
2578	483	6	p	p	スタッフの方の対応もとても親切です。（他のコメントで「部屋が狭い、風呂が広いとは思わない」と書いている人がいますが、このシングルの料金でもっと良い設備をもったホテルは近辺ではないと思います。）
2579	483	7	Z	Z	今回夕食付のプランをはじめて利用しました。
2580	483	8	k	k	地下のレストランでコースの食事でしたが、＊料理がでてくるのが非常に遅かったです。
2581	483	9	Z	Z	食事後に仕事で人に会う約束があったため、結局最後まで食べずに出てしまいました。
2582	483	10	k	k	お客さんは少なかったので、私たちは忘れられていたのかと思いました。
2583	483	11	k	k	飲み物は別料金なのに、その説明もありませんでした。
2584	483	12	k	k	このプランは出張のビジネスマン向けではないと思います。
2585	483	13	e	e	のんびり食事したいカップル向けかと。。。
2586	483	14	p	p	料理はおいしかったです。
2587	483	15	p	p	その他はいつも通り全て満足できるサービスでした。
2588	483	16	p	p	チャックイン時のキャッシュバックくじも、良いアイディアだと思います。
2589	483	17	p	Z	ぜひまた利用したいと思います。
2590	483	18	Z	Z	【限定】朝食＆ディナー付シングル☆
					
2591	484	1	p	p	スーパーホテルはよく利用させて頂いていますが、この値段では最高レベルのホテルだと思います。
2592	484	2	k	k	他のスーパーホテルと比べると温泉は狭い！！
2593	484	3	p	e	大浴場というより小浴場ですが、炭酸泉というのはかなりポイント高いです！！
2594	484	4	Z	Z	平日と日祝日で朝食の時間が違うんですね…。
2595	484	5	k	k	スーパーホテルの朝食はいつも楽しみにしているので、食べられなくて残念でした。
2596	484	6	k	k	立地面では、入口と駐車場が分かりにくかった。
2597	484	7	k	k	アーケードに面しており、車だと入れないのは少し不便ですが、街中なのでしかたないですね。
2598	484	8	p	p	でも繁華街が近く、周辺においしいお店がたくさんあるのはうれしい。
2599	484	9	p	p	周辺のことは分からなかったのでフロントの方に尋ねると親切に教えてくださいました♪
2600	484	10	k	k	このタイプの部屋は初めてで慣れていなかったため、ロフトベッドで何度か頭を打ちました。
2601	484	11	p	p	でも、荷物が置けて部屋が広く使えます。
2602	484	12	p	Z	学生のうちはまたぜひ利用したいと思います。
					
2603	485	1	Z	Z	二度目の宿泊です。
2604	485	2	p	p	やはり部屋はきれいでアメニティも充実、風呂も広くてＴＶ付き等、代金に対するコストパフォーマンスは非常に高いと思います。
2605	485	3	k	k	一つ気になったのは、スリッパの汚れ。
2606	485	4	y	y	これは改善して欲しいです。
					
2607	486	1	pk	k	立地も部屋も申し分なかったのですが、せっかくある大浴場を利用するのに、条件が多すぎてうんざりしました。（浴衣ダメ・スリッパダメ）
2608	486	2	k	k	利用する気が無くなってしまったので、利用しませんでしたが、Barラウンジと一緒だからという理由だけでは納得できません。
					
2609	487	1	p	p	接客に関してはかなりサービスが良いと感じました！
2610	487	2	p	p	お風呂に関しても良かったのです。
2611	487	3	k	k	しいて不満な点をあげると風呂場に浴衣があると記載してありましたが、浴衣がなかった。
2612	487	4	k	k	壁が薄くまた階上も子供がいたのか、まるで同じ部屋にいるような感覚に陥るくらい、建物の壁や床が薄いのではと感じました。
2613	487	5	p	p	従業員さんのサービスがよかったので、総合評価は普通以上に感じました！
					
2614	488	1	k	k	今回久しぶりにこのプランで宿泊したが、まず受付の対応がおかしかった。
2615	488	2	k	k	いつもは朝食券と応援グッズを渡してくれていたのが、くじ引きとカギしか出てこなかった。
2616	488	3	o	e	朝食券をもらっていなかったので言おうと思っていたら、外から帰って来た時に渡された。
2617	488	4	k	k	忘れていたのだと思うが「失礼しました。」の一言もなかった。
2618	488	5	k	k	部屋は今回は８階だったが、ヒーターを入れたのに寒かった。（温度をどんどん上げて行ったのに全然きかなかった。）
2619	488	6	k	e	朝、廊下に出たら室内よりもよほど暖かった。
2620	488	7	k	k	冬はちょっときついと感じた。
					
2621	489	1	Z	Z	鈴鹿サーキットでイベント等開催時に利用させていただいてます。
2622	489	2	p	p	朝食の質も以前と比べ格段に良くなり朝刊のサービスもあり大変満足で価格の割にしっか
2623	489	3	p	p	りとしたお気に入りのホテルです。
2624	489	4	k	k	ただ、部屋の窓からの冷たい風が眠りを妨げるんですよね〜
					
2625	490	1	Z	Z	6月オープンから何回も利用させて頂いておりますが、立地も御部屋もサービス
2626	490	2	p	p	も言うことないと思います。
2627	490	3	p	p	特に洗濯機があるので最高です。
2628	490	4	y	y	よくを言うなら椅子が後一つあれば良いのと御布団が羽毛なら最高です。
2629	490	5	Z	Z	また来月も利用させていただこうと思います。
					
2630	491	1	Z	Z	１２月２３日に宿泊しました。
2631	491	2	p	p	駅からは近くコンビニも近くにあり便利でした。
2632	491	3	y	y	ただ部屋が暑く冷暖房の切り替えが出来ればもっと良かったです。
					
2633	492	1	Z	Z	10年以上振りに福井に行きました。
2634	492	2	Z	Z	駅前が整備されて以前とは全く様子が変わっていて驚きました。
2635	492	3	k	k	駅との間に別のホテルがあるのでルートインさんが隠れてしまい、少し戸惑ってしまい>ました。
2636	492	4	p	p	部屋の風呂ではどうもゆっくりできないのですが、大きな風呂があって良かったです。
2637	492	5	p	p	2周年特別価格とのことですが、リーズナブルな金額で利用できてラッキーでした。
2638	492	6	p	p	22時過ぎの到着、7時半の出発で慌ただしかったのですが、良く対応して頂き、助かりま>した。
2639	492	7	Z	Z	ありがとうございました。
					
2640	493	1	p	p	前回、朝食やコーヒーサービス、フロントの方の対応など、とても満足な利用>をさせていただきましたので、今回もビジネス利用させていただきました。
2641	493	2	k	k	今回の部屋は残念ながら、机のコンセントが利用できず、朝フロントの方を呼ぶには時>間がなかったため、机を移動し壁コンセントよりドライヤーを使用しました。
2642	493	3	Z	Z	チェックアウト時にお伝えしたかったのですが、後ろに他のお客様もいたのでそのままに
2643	493	4	Z	Z	してしまいました。
2644	493	5	Z	Z	すみません。
2645	493	6	y	y	次回この部屋を利用する方のためにもチェックしておかれればと思います。
2646	493	7	p	p	他の点はとても満足していますので、次回も利用を考えています。
2647	493	8	Z	Z	お世話になりました。
					
2648	494	1	p	p	繁華街も比較的近く、立地は申し分ありませんでした。
2649	494	2	p	p	近くに立体駐車場もあって便利。
2650	494	3	k	k	ラストオーダーの時間前であることを確認して２階のレストランに入ろうとしたら既に>しまっていたのはちょっといただけませんが。。
					
2651	495	1	p	p	かなりお得で泊ってよかったです。
2652	495	2	p	p	値段・料理・お風呂からすると十分すぎ。
2653	495	3	Z	Z	"大人１人と幼児２人の計３名で夕朝２食付き、しかも休前日で全員で９,７００円でした>。"
2654	495	4	Z	Z	夕食は鯛しゃぶ（４〜５切れ）・焼き肉（小４枚）他ごはんはおかわり放題。
2655	495	5	Z	Z	生ビールは１杯５８０円でした。
2656	495	6	Z	Z	お子様ランチはハンバーグ（直火鉄板つき）ウインナー・デザート。
2657	495	7	kp	e	朝食のバイキングは品数は少ないですが、子供がロールパンがもっと欲しいというと親>切に何個も持ってきていただきました。
2658	495	8	p	p	お風呂は別館で真新しくとても清潔できれいでした。
2659	495	9	kp	e	子供には少し熱かったですが、露天風呂は肌がヌルツルになります。
2660	495	10	kp	e	部屋は少し古いですがシーツ・枕類は清潔で、すでに敷いてくれてあったので子供は部>屋に入るとすぐ横になれてよかったです。
2661	495	11	p	Z	ちょっと気分転換に泊るには十分すぎる内容で子供も大変喜んでいました。
					
2662	496	1	pk	e	駅からは、案内どおりでわかりやすかったけど、けっこう歩きました。
2663	496	2	p	p	安いプランだったので満足です。
2664	496	3	Z	Z	また機会があれば利用したいと思います。
					
2665	497	1	p	p	部屋も広く、サービスも良いホテルでした。
2666	497	2	Z	Z	また、利用したいと思います。
2667	497	3	k	k	フロントまでが階段利用でしたので、キャスター付きのバッグだと、少し不便です。
					
2668	498	1	Z	Z	12月9日に宿泊させていただきました。
2669	498	2	p	p	立地は渋谷駅から約3分ととても便利でした。
2670	498	3	p	p	朝食もとてもおいしくいただきました。
2671	498	4	ek	e	風呂はバスタブなしのシャワーのみで私は問題ありませんでしたが抵抗ある方にはおすすめできないです。
2672	498	5	Z	Z	宿泊客には場所柄か欧米の方も多くみかけました。
2673	498	6	p	p	ホテル内もおしゃれかつ清潔で快適に過ごすことができました。
2674	498	7	Z	Z	リピします。
					
2675	499	1	Z	Z	2月半ばに2泊しました。
2676	499	2	p	p	函館駅からすぐ、朝市の目の前で立地は最高です。
2677	499	3	kp	e	ホテルライフを楽しもうという方には向かないと思いますが、このお値段で、この便利さ
2678	499	4	p	p	、そして親切なスタッフさん達。
2679	499	5	p	Z	大変お世話になりました。
2680	499	6	kp	e	お部屋も、新しいとは言えませんが、値段から想像していたより広めで、クローゼットが
