272	1797	Great value and economy
272	1798	Here's hoping for better mileage! 
273	1799	This is my third Honda, and all have been amazingly reliable
273	1800	Not all of them have been fun to drive, however
273	1801	My new Si takes the fun level off the scale compared to most other Hondas
273	1802	Are there faster cars? Yes
273	1803	Are there better handling cars? Yes
273	1804	Can you get any of these other cars for under $19,200? No chance
273	1805	The closest car that I found would have been almost $6000 more than the Civic
273	1806	It's an amazing car for the money
273	1807	Be careful when reading other reviews, as most of the people driving the Civic Si are younger drivers
273	1808	The one reviewer complaining about a vibration in the brakes is describing the activation of the ABS system
273	1809	Without it he would have been in a skid.
274	1810	This is one nice car!! Very quiet with and excellent radio
274	1811	Controls can be a little confusing until you know where all the controls are
274	1812	It's best to practice a little before you go on the road and want to change radio channels or map functions
274	1813	I get a lot of AHHHs from my co-workers when they look at the interior styling
274	1814	I bought a bright silver exterior
274	1815	"The prominent ""transformer shield"" grill blends in nicely"
274	1816	Not so with darker colors, in my opinion
274	1817	The tail end looks fabulous!! Definite BMW 7 series resemblances
274	1818	Very powerful acceleration
274	1819	Great control over rainy roads with the SH-AWD
274	1820	Gas mileage isn't great, but it's not bad either
274	1821	On par with a 300 hp car that's 4,000 lbs.
275	1822	Very pleased with my purchase, and happy I opted to go for the extras on the SE model
275	1823	I find the engine to be quite capable and powerful for both city and highway driving
275	1824	The car feels well grounded and handles well
275	1825	Nicely designed inside and out, it returns quite a bang for the buck in regards to all the features, in my opinion.
276	1826	My 09 SEL has only been home 2 days
276	1827	I must say going from the Touareg to the Tiquan was a step down for me
276	1828	But the cost of gas plus the 1800 brake job on the Touareg made up my mind quick
276	1829	I think dealers should disclose the high cost of maintenance
276	1830	You can rest assured I checked out the cost to replace brakes on the Tig! I love all the features! Opted not to have the nav sys
276	1831	Rather use my phone nav
276	1832	Have everything else
276	1833	With the limited supply and end-of-year incentives (they were gr8), had to settle for the blue-pretty though
276	1834	The only down side I experienced was the negotiation at the dealer! I HATE that part of purchasing a car! Otherwise, I am happy so far! Happy Drivin VW Folk!
277	1835	Traded my 08 Accord EX in on 09 Max SV and have had it for about three weeks and 1000 miles and wow what and upgrade, I cannot believe how nice this car is, the Accord isn't even in the same league
277	1836	The performance is unbelievable, this thing is a rocket, ride is very quite, interior materials are very classy, seats are comfortable, good handling with the 18in wheels, and I am averaging 23.5 in mixed driving which I considering pretty good
277	1837	I have gotten tons of compliments on the looks from neighbors to complete strangers
277	1838	I still haven't figured out all of the gadgets but this thing has lots of goodies
277	1839	I would highly recommend buying one
277	1840	You won't be disappointed.
278	1841	Disappointed, engine stalls
278	1842	Also prone to flooding if you drive it for less than 40 minutes - not good news with inner city living needing you to shuffle parking spots
278	1843	The final nail was a dropped rotor
278	1844	"Reported the performance drop off to Mazda, they ""didn't find anything"""
278	1845	Needed a full engine replacement, never again ..
278	1846	"and then Mazda Australia comment of ""no customer goodwill will be provided"""
278	1847	Sure could try the legal route, but have not got the time.
279	1848	Gave up my Acura TL after 7 great years
279	1849	"Was a little worried about ""trading down"" to Honda, but I couldn't be happier"
279	1850	Was looking for a commuter car, & this definitely fits the bill
279	1851	It's very well built, nice interior, and easily fits 4 people (5 might be cozy, we haven't tried it yet)
279	1852	While not the most powerful car, it delivers what it needs to in most situations
279	1853	It's quite loud around 3- 4K RPM (going up steep hills)
279	1854	But by far the best feature - 42MPG, as advertised
279	1855	Got 51MPG today on a 74 mile drive
279	1856	I don't mind sitting at stop lights as much anymore, since the car shuts off
279	1857	"It does lack in some ""luxury"" things (push button start, HID, etc), but for 22K, can't complain"
279	1858	Great car.
280	1859	I saw the Enclave about a year ago and started my research immediately
280	1860	Compared to all the other sport looking crossovers, with a three pass third row seat, the Buick has the most standard features at a better or comparable price point
280	1861	I had a Tahoe, and I loved it, except for the cargo behind the third row, I couldn't even fit a standard stroller back there, so this time I was looking for the passenger room and functionality, and I found it
280	1862	My kids can easily access the third row
280	1863	It has all the pretty things that I wanted, to include the dual sun roofs and power liftgate
280	1864	It looks hot, drives like a dream, and made all my friends jealous! And, you can't beat the warranty! Thanks!
281	1865	Since buying this vehicle I can't seem to want to park it
281	1866	The feel on the road,acceleration and overall experience is fantastic
281	1867	I love this vehicle
281	1868	It's the nicest car I test drove and believe me I tested them all before the purchase 
282	1869	"Brakes squeak from day one, transmission makes shredding, tearing noises when putting in reverse and then drive, headrest forces your head forward, when full gas tank sounds like a swimming pool sloshing around and already had a safety recall for poor build quality with ""noises"" coming from the back of the car"
282	1870	Road noise is horrible on certain roads
282	1871	You still want to risk buying this car?? My last Honda ever! 
283	1872	I drove the the Camry and Accord when shopping--the Sonata has a much more comfortable ride
283	1873	When pulling up to red lights next to Sonata's competitors, I find myself feeling sorry for them that they settled for less
283	1874	The Sonata is really well thought out in terms of design
283	1875	I couldn't be happier
283	1876	Thank you Hyundai engineers and designers
283	1877	My daughter bought one just six days after I bought mine--different color of course
283	1878	She loves hers too.
284	1879	Just had the car for 3 days and I really enjoy driving it
284	1880	After months of searching for a new vehicle my husband and I finally decided on a new xB
284	1881	The price and being made by Toyota is what sold us
284	1882	We got the fog lamps, rear fin, upgraded wheels, in the new stingray metal
285	1883	Great ride, very comfortable and quiet
285	1884	Got the 5.4 engine as I got a great deal on an advertised package, and the mileage only 1 mpg less
285	1885	Getting about 14 mpg in the city, about the same as my old 97 f150 4.7 v- 8
285	1886	I noticed in consumer reports, they mentioned the truck engine to be a little loud, and the ride a little rough
285	1887	Wow, I would have to disagree
285	1888	This engine and tranny is silky smooth and quiet, everyone comments on that who has been in the truck
285	1889	I test drove some other trucks, but this one really feels luxurious.
286	1890	This car has the absolute WORST driveability of any car that I have recently driven
286	1891	This purchase is a HUGE MISTAKE and I have nothing but REGRETS!!
286	1892	It DOES NOT GO IN STRAIGHT LINE ON THE HIGHWAY!!!!!! It needs CONSTANT, and I mean CONSTANT, steering corrections to keep it going straight ahead
286	1893	So your arms get EXTREMELY tired in a very short time (And yes, I've checked the alignment SEVERAL times)
286	1894	I had a friend's 2000 Geo Metro Hatchback for a couple months last year, and that car tracked waaaayy better (and that's a $1000 car for crying out loud!!!!!!!)
286	1895	It is impossible to take this car on anything more than a half hour drive without feeling your arms are going to fall off!!!
287	1896	Had a 3.0 X5
287	1897	Test drove Audi, Lexus, Acura, BMW gas, and fell for performance of X5 diesel
287	1898	After 7,000 miles I am actually trading it in for MB ML350 diesel
287	1899	BMW just not as comfortable
287	1900	Seats not as supportive
287	1901	Engine can be too loud
287	1902	Satellite radio comes & goes
287	1903	Passenger seat grinds/clicks when moved
287	1904	Steering wheel squeaks when moved
287	1905	Rt side speakers go dead on iPod integration
287	1906	Need to roll the window up/down a few times to get speakers back
287	1907	Steering wheel does not telescope long enough for 6-1 height
287	1908	Engine performance is incredible
287	1909	Second seat leg room is great
287	1910	Cargo space is great
287	1911	Just want more refinement
287	1912	Maybe I am getting old.
288	1913	Great car
288	1914	Excellent acceleration, braking and handling
288	1915	Sound system is awesome and looks are incredible.
289	1916	I've had my new TL for 2 weeks and am in love with it
289	1917	Traded in my 2007 G35x and do not miss it one bit
289	1918	interior is large and fit and finish is top notch
289	1919	reviews regarding steering are not accurate
289	1920	Steering is spot-on and effort is just right
289	1921	controls are intimidating at first but make perfect sense after a few days
289	1922	gas mileage is great for this class, and as far as the styling goes, even stubborn anti-car girlfriend loves it
290	1923	I have just over 8000 miles on my Taco and am very pleased with the truck
290	1924	Adequate power, comfortable ride, good looks and fun to drive.
291	1925	Had the car for 3 weeks now and am pleased with it
291	1926	I never considered buying a Elantra, but friends of ours has 2 and love them
291	1927	I wanted a car that's reliable, safe, good mpg,comfortable and affordable-the Elantra was it! No other car maker came close with the same options & price plus warranty
291	1928	It's not sporty or a head turner,but for me that's ok.
292	1929	I love my Sienna! My friends can't believe that I traded in my BMW M3 for a minivan
292	1930	Being a mom, family safety and comfort was at the forefront of my decision but I started to really like the aesthetics of the minivan
292	1931	I was surprised at the turn radius and also the pep
292	1932	I have to say that I cannot live without the remote sliding doors/trunk, AWD, DVD, and rear camera
292	1933	I've been trading in my old Siennas for a new one every 2 years or so because I love them so much (not because I've had any problems with them)
292	1934	I keep changing colors and haven't yet decided which is my favorite yet
292	1935	I love the AWD and run flat tires (makes me feel safer with the family on board).
293	1936	Traded our Acura TSX for an Audi Q5 and could not be happier with the choice
293	1937	The Audi Q5 does not handle like your normal SUV and it gives us better mileage so far in the City and on Highway driving with way more storage room than the Acura TSX and ability to haul more stuff
293	1938	I would certainly recommend this car to anyone looking for a smaller SUV, a lot of fun, power and style.
294	1939	After studying all the compact SUVs, we decided that the Rogue was just what we needed
294	1940	It had good mileage (for this class of vehicles) and, in fact, we are getting 26-27 in town and close to 30 on the road
294	1941	It has the clearance and AWD we needed for moderate off-the-road usage (wildlife surveys, kayak in-putting, etc.)
294	1942	In addition, it is very comfortable and quite quiet on the highway
294	1943	Handling is better than the other compact SUVs that we tested
294	1944	Reviewers complain about the storage capacity being less than some of the competitors, but we do not need it and appreciate the better looks and handling of the Rogue
294	1945	Bigger is not always better
294	1946	After 4 months and 5K miles, zero defects.
295	1947	We've owned it for over a month and had one long road trip
295	1948	"We've loaded it with 3 passengers and 18 2""x10"" four foot long boards along with a roll of fencing"
295	1949	We love the capacity and functionality of it
295	1950	It was comfortable on the trip
295	1951	Gas mileage was decent, but a 5 speed auto would be great
295	1952	We've been getting ~26mpg and that's mostly around town including a carpool line
295	1953	Considering it is a compact car, it's a great car for a small family
295	1954	We got the premium package and the ride isn't very bumpy
295	1955	We also haven't found the steering to be vague as mentioned in some reviews.
296	1956	I bought the 09 Frontier back in August of 08 and since then I have put 23,000 miles on it so far
296	1957	It gets really good gas mileage for it's engine size I average about 18 or 19 basicly I fill up when it gets to 1/4 tank and I have driven about 325 miles
296	1958	It's really smooth on the highway and offroad the handling is second to none
296	1959	The hill descent feature and hill start assist are really great options to have esp in the winter with snowy conditions
296	1960	Overall just a great truck that can fit four people comfortably on long trips.
297	1961	This has become a love hate relationship
297	1962	My wife and I are car lovers, we have a LARGER number ranging from the smart to several high performance sport cars
297	1963	We live in a semi-rural area
297	1964	Size doesn't matter
297	1965	But I do like the nimbleness of our smart and ease of driving
297	1966	The quirks of the car can get to you
297	1967	Forget the gearbox, much has been written, but how about the rear hatch
297	1968	What kind of a computer does it have that it take 10 seconds to release
297	1969	Why is there no beep confirmation when locking and unlocking doors
297	1970	Maintenance! I am a little of a do it yourselfer....go check the water in the battery
297	1971	It's a joke
297	1972	Many in dealer stock
297	1973	Bloom is off
298	1974	This is my second xterra, my first was a 2000 SE purchased in 99'
298	1975	There is no other suv out at the moment that I would rather have (excluding the larger BMW X's and infinity QX56)
298	1976	My 2000 only gave me a fuel pump problem (replaced by dealer on a recall) in 100,000 of driving, with very bad maintenance record after the 2nd year, changed oil every other year
298	1977	So I figured I pushed it to the max (last day came back from the jersey shore at avg.80MPH and it was time to get a new one
298	1978	I love my 2009 off road - the sound system is awsome
298	1979	The truck, well I'll just let it speak for itself
298	1980	now if I can just pay this sucker off I would be the happiest man on the planet.
299	1981	A nice, solid car
299	1982	Enough power to hold it's own against the big guys
299	1983	The leather sport seats are very comfortable -- I did an 8 hour trip a couple of weeks ago, and could have easily done another couple of hours that day
299	1984	Average mileage has been 38 city / 43 highway
299	1985	I had the same windshield washer issue that JMS mentioned
299	1986	However I found that the nozzles are adjustable and was able to redirect the spray back to the windshield (as opposed to the roof of the car!)
300	1987	I tried to convince myself to buy a German SUV
300	1988	I test drove the X5 (3.0), Audi Q7, and the ML 350
300	1989	In my opinion none of the German cars come close to touching the MDX in handling, comfort and space
300	1990	Material could be a touch better in the MDX (the black fiberglass trim looks cheap for example)
300	1991	But there is no way I could justify 8-10K more for any of the German cars
300	1992	And don't get me started on the RX350 or the CX9
301	1993	After purchasing a 2009 Honda ex-l pilot I realize that the pre-wiring connection was a dummy connection
301	1994	I am not able to connect a trailer wiring harness unless I purchase the expensive kit from Honda
301	1995	The kit cost more than if I had bought the tow hitch separate and had it wired
301	1996	I also found out splicing into the wiring voids the warranty
301	1997	Then I learned that remote start is a problem
301	1998	Turning the car off after remote start just to enter the car is the dumbest idea I ever heard
301	1999	It is my understanding both of these feature was pre-figure to get you to come back to Honda
301	2000	I just wonder what else have Honda done to steer you back to them
301	2001	My first Honda and my last
301	2002	Bad mistake of Honda.
302	2003	Lease was up on my 2005 Highlander V6 Limited which I enjoyed
302	2004	Did a lot of homework on smaller SUVs since we are empty nesters now and always said I'd never go back to a car
302	2005	Test drove many SUVs then I test drove the Camry for the heck of it and I was sold
302	2006	Fits me like a glove
302	2007	Can't believe the smoothness and quiet cabin which is my #1 priority
302	2008	Had 2 Honda Accords years ago and thought they were the best cars I ever owned but I was wrong, this Camry surpasses any vehicle I've had
302	2009	Didn't take any adjusting from driving an SUV to a car which I thought I'd feel
302	2010	Gas mileage is excellent compared to the Highlander
302	2011	City 24.6
302	2012	Highway not sure yet
302	2013	Loving every aspect of this car!
303	2014	Pros: Body style is distinctive
303	2015	Standard DSC
303	2016	Roomy
303	2017	Quiet at highway speed
303	2018	Uncluttered dash controls
303	2019	Huge trunk
303	2020	Nice firm suspension
303	2021	You don't blend into the sea of Camcords in a parking lot
303	2022	Good combination of fuel efficiency, size, handling, and looks
303	2023	Base stereo far better than our Civic EX-L
303	2024	Cons: Front seats shaped weirdly, not the best comfort
303	2025	Steering wheel obscures top of gauges when adjusted properly
303	2026	Stupid red gauge lighting reminds me of wife's old junky pontiac grand-am
303	2027	Auto trans shifts in and out of overdrive too often
303	2028	Clear shifter surround panel scratches easily
303	2029	Little support from online forums, not nearly as much as VW or Honda message boards.
304	2030	Great car
304	2031	I have only had it 3 weeks but I am impressed (good)
304	2032	My other vehicle is F-150 V-8, but this little 4 banger (4 cyl) really has the power, I can't imagine a V-6 in this thing
304	2033	It only has about 870 miles so far but it really goes fast, I have to watch my speed to keep it under 70 mph
304	2034	We took the car over to the coast to break in the engine
304	2035	Up hill and down around sharp curves it was great, power was right there better than my F-150 V-8
304	2036	Gas mileage is outstanding..
304	2037	on our road trip to the coast and back, freeways at 70-80..
304	2038	my average is 28.1 mpg
304	2039	I could not believe it
304	2040	The only bad thing is the brakes
304	2041	You really have to push the brake pedal hard when coming to a stop sign
305	2042	Compared to Camry, Accord, Fusion, and Mazda6 before purchase
305	2043	Loved the features and styling by comparison
305	2044	Beautiful car, great looking/functional interior, lots of car for the money
305	2045	City mileage not as good as hoped, not the best visibility out because of high belt line and rear shelf, and transmission a little sluggish at times around town
305	2046	Otherwise very happy with purchase after 4 months.
306	2047	I think the positives of this vehicle have been covered pretty thoroughly to this point
306	2048	For me, it was this or a CRV, and the deal I received from VW just crushed what Honda was willing to do
306	2049	Sticker on my SE was 29,115
306	2050	Final purchase price was 25,604
306	2051	Both of the preceding figures are pretax
306	2052	I put $2000 down and financed the remainder @ 0% for 60 months
306	2053	Honda thought I was making stuff up, $3600 off MSRP plus 0% for 5 years
306	2054	VW is definitely trying to move inventory, I guess Honda isn't desperate enough yet
306	2055	I absolutely love the vehicle though, but I've only had it for a week so reliability is tough to judge at this point
306	2056	Absolutely zero buyer's remorse to this point.
307	2057	2009 ES in red and black interior - 2wd My wife loves this SUV
307	2058	Did not need extra stuff like 4wd or navigation or high end radio
307	2059	Handles great, good mpg, looks nice
307	2060	Rides very smooth on highway
307	2061	Radio works well, plenty space for five or six
307	2062	Tailgate is nice feature for loading and unloading
307	2063	Car feels and looks more expensive than is was
307	2064	Interior looks sharp
307	2065	10 year warranty.
308	2066	Got my 3.8 on 5/22 - and just returned from a 1,800 mile trip to S.C
308	2067	Despite getting into some horrendous traffic jams - the car still delivered over 25 mpg! Ride is quite smooth - but not perfect - especially on rough roads
308	2068	Beautiful and comfortable interior
308	2069	Whisper-quiet engine with lots of power
308	2070	(Can't understand why anyone would want the 8 cly.) I did not order the tech package, but bought a Garmin instead
308	2071	Unless you need frequent directions - this is the way to go
308	2072	My bluetooth cannot read my voice commands! Will make an appointment with dealer to fix.
309	2073	Luckily, my 12mpg Infiniti QX56 has been traded and this 2009 Acura TSX is the replacement! I just wish I bought one of these before
309	2074	"Great handling! Smooth and quiet! Exceptional automobile! A good size trunk will work for weekend getaways with my wife and 2 girls! The design is ""slick and sassy""! I've owned a '95 Lexus ES300 and a 2002 Volvo S80"
309	2075	The Acura TSX beats both, in every way, by a mile!
310	2076	Could not be more happier buying this car
310	2077	Its very sturdy and holds very well on freeway about 70-80mph
310	2078	Drives very well within city too
310	2079	get about 28mpg within city and 30-32 mpg on highway (mostly because of no cruise control)
310	2080	Excellent second car to have
310	2081	Very spacious too, can easily fit 4 people.
311	2082	I traded my 08 E350 Sport for a 2009 E350 sport mainly to upgrade to the new, faster electronics and music
311	2083	I found no major driving differences, however the HD radio, the NAV system, the Voice Command and the increased response speed for all technology functions is amazing
311	2084	There is almost nothing you can't do with the voice command system
311	2085	It even has a training module to improve the voice command's understanding of your input language
311	2086	Smooth ride and handling are accomplished with the sport suspension
311	2087	Since I had no problems with my 08, the 09 is just icing on the cake.
312	2088	"2009 F150 4x4 FX4 SC 5.4, with 3.73 rear locker, 145"" WB"
312	2089	I traded in my 05 F150 with only 20K miles for this truck, I didn't need a new truck because there was nothing wrong with my old truck,,,,,,, but I was so impressed with the quiet ride I bought it.
313	2090	Switching over from a Chevy Equinox, this car has been amazing
313	2091	I have no real complaints about the car
313	2092	It has 9,000 miles and has only been back to the dealer to have a sunroof put in and for oil changes
313	2093	I do see other peoples concerns with the awkward shifting, but it isn't anything that really bothers me personally
313	2094	The fuel economy says 24, but if you don't drive hard, I easily have cleared 27-28 in the city
313	2095	Great crossover for the reasonable price.
314	2096	Upgraded from a 2003 Focus station wagon with leather and moon roof ? I was looking for something practical, competent and reliable
314	2097	Found it in the spacious Forester
314	2098	Just would have wished road feel less SUV
314	2099	Nevertheless, the Forester beats its competitors? handling and demeanor
314	2100	So far drove 900 miles in city and on a trip to Texas Hill Country
314	2101	3 adults plus driver very pleased with comfort during 5 hours road trip
314	2102	Noise level remains low under 80 mph
314	2103	AWD shines on wet roads
314	2104	AC is more than sufficient for Texan heat
314	2105	Lots of goodies for colder climates
314	2106	Positively surprised by fuel consumption (comparable to old Focus)
315	2107	I have been pleasantly surprised at the fuel economy and pep
315	2108	I drive primarily country roads and I am averaging 28.7 mpg
315	2109	I was apprehensive about buying a four cyl., but the six speed trans really gives it great performance; it feels very peppy and is really fun to drive
315	2110	Unbelievably quiet ride for a car in this price range.
316	2111	I have 4,000 Kms on my new Hyundai and the wheel wells have cracked and are broken in the front driver's side and in the rear - both sides! Hyundai Canada will not consider this a warranty issue and will not honor repairing the car
316	2112	The car was driven on gravel roads at temps or - 35 degrees
316	2113	If the car should not be driven on gravel roads, that means the car cannot drive on 77% of the roads in Alberta!!!!! If this is what I have in two months driving how is the car going to look in two years? JD Powers are completely wrong with this vehicle
316	2114	Will never buy another Hyundai
317	2115	I had initial doubts about it
317	2116	But, seeing is different than driving - it is quite roomy from inside, performs very well in city and high way
317	2117	I love this rounded cube!
318	2118	This is a good car and there are good cash back recession incentives
318	2119	But here is why I think consumer reports lists owners to be less than satisfied
318	2120	When switching vent from defrost to vent or floor, the A/C automatically activates
318	2121	This cannot be deprogramed to function like a normal car
318	2122	Routinely end up driving with A/C on in the winter
318	2123	I'll adapt, but it's frustrating
318	2124	Back seat seat belt connector very rigid, difficult for kids to buckle w/ booster seat
318	2125	Not great maneuverability in parking lots
318	2126	Fuel mileage in city is much less than estimated - highway is good.
319	2127	I totaled out my 07 Mazda CX-7 and fell in love with the 2009 6 after test driving one
319	2128	I purchased an i touring and have no regrets with the 4 cyl
319	2129	The styling of this car is amazing
319	2130	The car has been mistaken for a Lexus three times
319	2131	This is the best car I have ever driven
319	2132	There is tons of room for the family and you never feel like you sacrificed style or performance
319	2133	If you are looking for a great performing, look at me style vehicle for a great price, this is the car for you
319	2134	Great job Mazda!!!
320	2135	My first real car was '77 Rabbit
320	2136	Drove Japanese and American afterwards
320	2137	Realized I missed my VW
320	2138	I absolutely love this new Jetta! Great torque through entire power band
320	2139	Love the tight German suspension engineering
320	2140	Manual transmission shifts like 'buttah'
320	2141	It's so much fun to throw the car into any curve, have it stay planted on the asphalt like it's on rails, give it some throttle and come rocketing out the other side
320	2142	WOW!! And this is the base S model
320	2143	Interior fit and finish is xlnt
320	2144	I'm 6'4'' and have plenty of leg/head room, compared to most Japanese cars
320	2145	There's enough bolster in the cloth seats for those curves, but still very comfortable for my daily commute to the city.
321	2146	No reservation with the 09 Scion I am delighted with the buy, would of love a 5 speed shift but its my work car and the reason for purchasing the car was for economic reason
321	2147	The Scion has proven after three weeks of ownership a bit of a good move on my part
321	2148	Economy is great, roomy, and fun to drive
321	2149	The 2.4 engine make the Scion get and go, economy of the car is really see at the low speeds, the automatic trans could use an additional gear, keeping the RPMs around 1.8k when on the highway and would make the Scion that much more economic for highway use, but with a tight engine I got 315 miles on the first out of town trip
321	2150	Please do not misunderstand the Scion is good on gasoline
322	2151	I've had my Corolla for two months now, it did 25.8 mpg city with a heavy gas hitter
322	2152	The trunk has room for all my golf clubs and the split seat works well for my fishing rods
322	2153	The placement of everything is logical accept the clock
322	2154	The center console is a bit small along with the little compartment with the outlet
322	2155	The plastic does scratch easily leaving marks
322	2156	Everything feels solid nothing loose and feeling like it would break
322	2157	The seating position can fit all, I'm 5'11 with long legs and it's really comfortable
322	2158	If your looking for an economy car that gives you the most bang for the buck, this is it
322	2159	A very big improvement from last year's model.
323	2160	Went to the dealership looking for a Highlander (same size as a Highlander)
323	2161	When we drove the Venza fell in love with it! We were impressed by the smooth drive of the car and the pick up on acceleration
323	2162	My husband loved it at first sight
323	2163	Love the comfort and room
324	2164	This car is the best...I love it!! Sporty looks, nice colors to choose from, love the keyless entry/start, storage, cup holders, auto windows up/down & more, the 4 cyl has plenty of pep and I feel like I have a little bit of a luxury vehicle but at a great price! I compared to Honda Accord but it was kind of boring...I just kept thinkin about the Altima and I'm so happy I went with my gut feeling and chose this over the Honda
324	2165	I have a child so needed a sedan for practical reasons, but I still wanted something a lil sporty too and this is it..the two pipes out the back add to the fun look and I got the rear spoiler which is nice
324	2166	Only wish I could get the fog lights.
325	2167	Fantastic car
325	2168	Extremely powerful and handles very well
325	2169	I didn't like where some of the controls were, like the cruise control and the window/locks being on the center console
325	2170	I expected a bit better out of the sounds system, my G6 in my opinion had a much better sound and much deeper, more powerful bass.
326	2171	I just sold my 7 year old 2002 Legacy Wagon L,with 215,000 miles
326	2172	It was very hard to part with,since it never let me down and will give the new owner many more thousands of miles
326	2173	I upgraded to the Special Edition 5 speed Outback on 11/01/08
326	2174	The test drive sold me
326	2175	I drive extensively in both city and highway
326	2176	This is a non-pretentious car that is as good looking at the campground as it is pulling up to a top Manhattan restaurant
326	2177	I expect the same reliability and longevity
326	2178	I also expect greater mpg than listed, since I did experience the same on my prior Subaru Wagon
326	2179	Also,annual maintenance is relatively inexpensive and resale value is high.
327	2180	I just got the new Camry and so far I am very happy with the purchase
327	2181	It is a sweet looking ride and handles very well
327	2182	Great stereo system
328	2183	The Fit is definitely a good car, but I am suffering a serious case of buyer's remorse
328	2184	I had an SUV before getting the Fit
328	2185	Do your homework for sure
328	2186	I did not get a good deal on it, which is part of my regrets
328	2187	I think you can get a lot more car for the same price if you went with a Mazda 3 for example
328	2188	I really wish I would have gotten that instead
328	2189	Gas mileage is good, but the on-board gauge is off
328	2190	When it says I'm getting 37 mpg, it really is around 32
328	2191	Still good, but instrument is unreliable
328	2192	You have to pay extra for many features that are standard for other models
328	2193	Insurance higher than on previous SUV
328	2194	Check w/ your agent first.
329	2195	I am very satisfied with my purchase..
329	2196	with a few exceptions
329	2197	The gas mileage is not very good
329	2198	I did my research and expected this
329	2199	However, in city driving, I am only averaging 14.3 mpg (according to the computer)
329	2200	Hopefully, the mpg will get better as more miles are racked up
329	2201	I have had nothing but raves from friends and co-workers about the exterior and interior of the car
329	2202	I chose Palladium Metallic with the taupe interior
329	2203	I think this combination looks very good on the car
329	2204	"Not one person has mentioned the ""beak"""
329	2205	I am not someone who likes to spend money so I did a lot of research before purchasing this Acura
329	2206	I believe my decision was correct.
330	2207	I have never driven anything so smooth and quiet, you can't even feel the vehicle shift
330	2208	It provides excellent sound barriers from the outside
330	2209	The seats and ride are so comfortable and the leg room is perfect for the taller population
330	2210	The investment is definitely worth it.
331	2211	This is my first Honda, I do have to admit it's a fun car
331	2212	Not to mention the reputation of this car was the reason why I went from a Monte Carlo SS (07) to a honda accord fully loaded
331	2213	So far so good..
331	2214	I hope with the proper maintenance it will last as long as my brother's accord with no problems (12 years.) 
332	2215	Bought the Limited today with an MSRP of $25K and invoice of $23K for $20K with the $3K rebate
332	2216	With $5K for my trade I financed about $17K
332	2217	Beautiful in camel pearl
332	2218	Comfortable leather seats
332	2219	Lots of headroom even with the sunroof
332	2220	Beige seats with black carpet & dash is really something different
332	2221	Great sound system
332	2222	Comfortable ride
332	2223	Very pleased
332	2224	Honda & Toyota had very incentives & wanted to have faith in the Ford Fusion, but couldn't
332	2225	Happy, happy, joy, joy.
333	2226	After almost 3 months of owning a new EOS I am still happy with the functionality of the sunroof, it has good torque throughout the RPM range even compared with other turbo engines, it has very good speakers but lousy sound unit (premium) but the worst for me is how it drives
333	2227	You have to be really delicate to avoid the car spinning like crazy when you start
333	2228	I have the upgraded 17'' wheels with Continental tires and that has helped little
333	2229	So at the end it dissapoints because the engine is great and the DSG gearbox is amazingly smooth but the car is not sitting on the road as it should and can become dangerous because of the big torque it has for its size.
334	2230	I only have 600 miles on the vehicle but I really enjoy it so far
334	2231	The gas mileage is increasing every tank full and I expect to easily exceed the 36 MPG rating for the car
334	2232	I wasn't sure I would like the placement of the speedometer but I can't imagine driving a car with a conventional speedometer now!
335	2233	Love the cx9! We test drove several cars until we decided to purchase a cx9
335	2234	We need the room of a minivan, but wanted something to please our teenage children
335	2235	They also love it! It drives like a car, similar to mazda6
335	2236	It is a large roomy suv, but feels smaller than it is
335	2237	We love using it for our children sport events, easy to bring cooler and gear for needed for games
335	2238	The sport version of the CX9 is a great value, you get many standard features for your money
336	2239	I bought this car right before winter started (I had a Toyota Matrix before) and boy was I glad! This car is great in the snow
336	2240	It gets me where I need to be, from snowy roads in New Hampshire through crowded streets and in tight parking spots in downtown Boston
336	2241	This car is powerful, small, easy to parallel park, and fun to drive
336	2242	Although it is small, it is well designed
336	2243	My son sits in the back in his toddler seat no problem
336	2244	I have also sat in the backseat, and while it isn't as spacious as a SUV of course, your feet aren't squished
336	2245	The seats and spacing is well designed.
337	2246	Traded in '06 Accord Coupe EX 5-Speed
337	2247	Great value for 6-Speed sport
337	2248	Little details with regards to interior and exterior styling make it feel like a luxury vehicle
337	2249	Also considered Accord EX-L, Subaru Legacy, Mazda6, Malibu, Fusion, & Acura TSX
337	2250	This was the best value based on 4-Door Sedan, 6-Speed Manual Transmission, styling, leather seats, etc.
338	2251	A little over a year ago I purchased a new Nissan Altima
338	2252	It was close to a strip model and I was never really satisfied with the car
338	2253	Checked out the Mazda6 with the 4 cylinder and thought it was a nicely appointed car but the power was not what I expected
338	2254	The dealer pulled around a Touring S model with the V6
338	2255	Wow what a difference, I was sold as soon as I hit the acceleration
338	2256	I got a great deal since they were having huge rebates and $1000 buyer loyalty credit
338	2257	(Also own a 2007 CX7) I had an 07 IS250 and this car is almost identical in looks and features in my opinion.
339	2258	No real problems yet
339	2259	Only have 900 miles on it
340	2260	Got a Sterling Blue V6 w/ Tech/Prem pkgs a month ago
340	2261	I've been enjoying the car very much
340	2262	"It's fun to come out of stores and have guys standing around the car and saying ""that's a Hyundai?"""
340	2263	"I got the ""wings badge"" for the trunk lid, just to keep them guessing"
340	2264	The car is a dream to drive, and very well designed inside
